Music,Chord,Key
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,Am,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Am,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,Am,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Am,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,Am,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,Am,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,Am,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Gm,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,G7,C
 alceu valenca balanco de rede ,C,C
 alceu valenca balanco de rede ,F,C
 alceu valenca balanco de rede ,Dm,C
 alceu valenca balanco de rede ,Am,C
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,D,D
 alceu valenca bicho maluco beleza ,C,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,D,D
 alceu valenca bicho maluco beleza ,C,D
 alceu valenca bicho maluco beleza ,D,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,D,D
 alceu valenca bicho maluco beleza ,C,D
 alceu valenca bicho maluco beleza ,D,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,Em,D
 alceu valenca bicho maluco beleza ,A,D
 alceu valenca bicho maluco beleza ,Em,D
 alceu valenca bicho maluco beleza ,A,D
 alceu valenca bicho maluco beleza ,C#m7/G#,D
 alceu valenca bicho maluco beleza ,F#m,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,D,D
 alceu valenca bicho maluco beleza ,C,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,D,D
 alceu valenca bicho maluco beleza ,C,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bicho maluco beleza ,D,D
 alceu valenca bicho maluco beleza ,C,D
 alceu valenca bicho maluco beleza ,G,D
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,C,G
 alceu valenca bobo da corte ,G,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,C,G
 alceu valenca bobo da corte ,G,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,C,G
 alceu valenca bobo da corte ,G,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bobo da corte ,D,G
 alceu valenca bom demais ,F#,F#
 alceu valenca bom demais ,C#7,F#
 alceu valenca bom demais ,F#,F#
 alceu valenca bom demais ,C#7,F#
 alceu valenca bom demais ,F#,F#
 alceu valenca bom demais ,C#m,F#
 alceu valenca bom demais ,F#,F#
 alceu valenca bom demais ,B,F#
 alceu valenca bom demais ,G#,F#
 alceu valenca bom demais ,C#7,F#
 alceu valenca bom demais ,B,F#
 alceu valenca bom demais ,A#m,F#
 alceu valenca bom demais ,G#m,F#
 alceu valenca bom demais ,F#,F#
 alceu valenca bom demais ,B,F#
 alceu valenca bom demais ,A#m,F#
 alceu valenca bom demais ,G#m,F#
 alceu valenca bom demais ,C#7,F#
 alceu valenca bom demais ,F#,F#
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,Am,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,Am,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,Am,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,Am,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,E7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,Am,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,Am,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca borboleta ,B7,G
 alceu valenca borboleta ,Em,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,Bm,G
 alceu valenca cabelo no pente ,Bm/F#,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,D7,G
 alceu valenca cabelo no pente ,G,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,Bm,G
 alceu valenca cabelo no pente ,Bm/F#,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,D7,G
 alceu valenca cabelo no pente ,G,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,D,G
 alceu valenca cabelo no pente ,D/C,G
 alceu valenca cabelo no pente ,G,G
 alceu valenca cabelo no pente ,G/B,G
 alceu valenca cabelo no pente ,A7,G
 alceu valenca cabelo no pente ,A/G,G
 alceu valenca cabelo no pente ,D,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,D,G
 alceu valenca cabelo no pente ,D/C,G
 alceu valenca cabelo no pente ,G,G
 alceu valenca cabelo no pente ,G/B,G
 alceu valenca cabelo no pente ,A7,G
 alceu valenca cabelo no pente ,A/G,G
 alceu valenca cabelo no pente ,D,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelo no pente ,Em/G,G
 alceu valenca cabelo no pente ,C,G
 alceu valenca cabelo no pente ,B7,G
 alceu valenca cabelo no pente ,Em,G
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,A,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,E,D
 alceu valenca cabelos longos ,G,D
 alceu valenca cabelos longos ,F#,D
 alceu valenca cabelos longos ,E,D
 alceu valenca caia por cima de mim  ,Am7,G
 alceu valenca caia por cima de mim  ,D7,G
 alceu valenca caia por cima de mim  ,Gmaj7,G
 alceu valenca caia por cima de mim  ,C,G
 alceu valenca caia por cima de mim  ,F#m7b5,G
 alceu valenca caia por cima de mim  ,B,G
 alceu valenca caia por cima de mim  ,Am7,G
 alceu valenca caia por cima de mim  ,D7,G
 alceu valenca caia por cima de mim  ,Gmaj7,G
 alceu valenca caia por cima de mim  ,C,G
 alceu valenca caia por cima de mim  ,F#m7b5,G
 alceu valenca caia por cima de mim  ,D,G
 alceu valenca caia por cima de mim  ,E,G
 alceu valenca caia por cima de mim  ,F#,G
 alceu valenca caia por cima de mim  ,G6,G
 alceu valenca caia por cima de mim  ,Em,G
 alceu valenca caia por cima de mim  ,Am7,G
 alceu valenca caia por cima de mim  ,D7,G
 alceu valenca caia por cima de mim  ,Bm7,G
 alceu valenca caia por cima de mim  ,E7,G
 alceu valenca caia por cima de mim  ,B/A,G
 alceu valenca caia por cima de mim  ,C/D,G
 alceu valenca caia por cima de mim  ,D6,G
 alceu valenca caia por cima de mim  ,Gmaj7,G
 alceu valenca caia por cima de mim  ,Am7,G
 alceu valenca caia por cima de mim  ,D,G
 alceu valenca caia por cima de mim  ,G,G
 alceu valenca caia por cima de mim  ,Em,G
 alceu valenca caia por cima de mim  ,Am7,G
 alceu valenca caia por cima de mim  ,D,G
 alceu valenca caia por cima de mim  ,G,G
 alceu valenca caia por cima de mim  ,Am7,G
 alceu valenca caia por cima de mim  ,D7,G
 alceu valenca caia por cima de mim  ,Gmaj7,G
 alceu valenca caia por cima de mim  ,C,G
 alceu valenca caia por cima de mim  ,F#m7b5,G
 alceu valenca caia por cima de mim  ,B,G
 alceu valenca caia por cima de mim  ,B,G
 alceu valenca caia por cima de mim  ,E/D,G
 alceu valenca caia por cima de mim  ,Am7,G
 alceu valenca caia por cima de mim  ,D7,G
 alceu valenca caia por cima de mim  ,Gmaj7,G
 alceu valenca caia por cima de mim  ,C,G
 alceu valenca caia por cima de mim  ,F#m7b5,G
 alceu valenca caia por cima de mim  ,B,G
 alceu valenca caia por cima de mim  ,Gmaj7,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,C,G
 alceu valenca casaca de couro ,G,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,C,G
 alceu valenca casaca de couro ,G,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,D,G
 alceu valenca casaca de couro ,C,G
 alceu valenca casaca de couro ,G,G
 alceu valenca casaca de couro ,D,G
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Bb,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Bb,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,D/F#,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Bb,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Bb,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,D/F#,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,C7,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Bb,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Bb,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,D/F#,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Bb,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Bb,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,D/F#,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca cavalo de pau ,Eb,A#
 alceu valenca cavalo de pau ,Cm,A#
 alceu valenca cavalo de pau ,Gm,A#
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,F#,E
 alceu valenca chuva de cajus ,C#m,E
 alceu valenca chuva de cajus ,G#m,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,F#m,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,F#m,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,C#m,E
 alceu valenca chuva de cajus ,G#m,E
 alceu valenca chuva de cajus ,D,E
 alceu valenca chuva de cajus ,G#m,E
 alceu valenca chuva de cajus ,F#m,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,F#m,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,F#m,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,C#m,E
 alceu valenca chuva de cajus ,G#m,E
 alceu valenca chuva de cajus ,A,E
 alceu valenca chuva de cajus ,B,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,F#m,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,F#m,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca chuva de cajus ,C#m,E
 alceu valenca chuva de cajus ,G#m,E
 alceu valenca chuva de cajus ,A,E
 alceu valenca chuva de cajus ,B,E
 alceu valenca chuva de cajus ,E,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,Bb,E
 alceu valenca ciranda de mae nina ,Ebm,E
 alceu valenca ciranda de mae nina ,G#m,E
 alceu valenca ciranda de mae nina ,F#m,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,C#m,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,C#m,E
 alceu valenca ciranda de mae nina ,F#m,E
 alceu valenca ciranda de mae nina ,G#,E
 alceu valenca ciranda de mae nina ,C#m,E
 alceu valenca ciranda de mae nina ,G#,E
 alceu valenca ciranda de mae nina ,C#m,E
 alceu valenca ciranda de mae nina ,C#m,E
 alceu valenca ciranda de mae nina ,C#7,E
 alceu valenca ciranda de mae nina ,F#m,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,E,E
 alceu valenca ciranda de mae nina ,A,E
 alceu valenca ciranda de mae nina ,F#m,E
 alceu valenca ciranda de mae nina ,G#,E
 alceu valenca ciranda de mae nina ,C#,E
 alceu valenca ciranda de mae nina ,C#7,E
 alceu valenca ciranda de mae nina ,F#m,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,E,E
 alceu valenca ciranda de mae nina ,A,E
 alceu valenca ciranda de mae nina ,F#m,E
 alceu valenca ciranda de mae nina ,G#,E
 alceu valenca ciranda de mae nina ,C#,E
 alceu valenca ciranda de mae nina ,C#7,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,Bm,E
 alceu valenca ciranda de mae nina ,A,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,E,E
 alceu valenca ciranda de mae nina ,F#,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,A,E
 alceu valenca ciranda de mae nina ,G#m,E
 alceu valenca ciranda de mae nina ,C#,E
 alceu valenca ciranda de mae nina ,F#m,E
 alceu valenca ciranda de mae nina ,B,E
 alceu valenca ciranda de mae nina ,E,E
 alceu valenca ciranda de mae nina ,A,E
 alceu valenca ciranda de mae nina ,G#,E
